NUMBER,GAS_USED,TXS,TIMESTAMP
244655,74298000,3538,1614145479
244656,31311000,1491,1614145485
244657,31038000,1478,1614145489
244658,54957000,2617,1614145505
244659,22155000,1055,1614145509
244660,40614000,1934,1614145514
244661,44982000,2142,1614145528
244662,39207000,1867,1614145537
244663,26943000,1283,1614145541
244664,9828000,468,1614145542
244665,40803000,1943,1614145547
244666,44289000,2109,1614145578
244667,51660000,2460,1614145607
244668,50211000,2391,1614145631
244669,35721000,1701,1614145638
244670,47187000,2247,1614145643
244671,47229000,2249,1614145669
244672,36519000,1739,1614145693
244673,48468000,2308,1614145710
244674,39774000,1894,1614145719
244675,22470000,1070,1614145722
244676,76482000,3642,1614145731
244677,31668000,1508,1614145737
244678,71421000,3401,1614145759
244679,18249000,869,1614145762
244680,16149000,769,1614145764
244681,28959000,1379,1614145767
244682,79191000,3771,1614145777
244683,28959000,1379,1614145796
244684,56133000,2673,1614145803
244685,49665000,2365,1614145809
244686,11256000,536,1614145811
244687,40362000,1922,1614145816
244688,55104000,2624,1614145828
244689,22050000,1050,1614145832
244690,63777000,3037,1614145849
244691,23373000,1113,1614145863
244692,40950000,1950,1614145868
244693,27972000,1332,1614145871
244694,37485000,1785,1614145876
244695,56007000,2667,1614145883
244696,23478000,1118,1614145886
244697,17871000,851,1614145888
244698,59157000,2817,1614145896
244699,25956000,1236,1614145924
244700,29232000,1392,1614145929
244701,65205000,3105,1614145937
244702,29211000,1391,1614145941
244703,55944000,2664,1614145959
244704,40656000,1936,1614145975
244705,16086000,766,1614145978
244706,37212000,1772,1614145982
244707,21777000,1037,1614145985
244708,24255000,1155,1614145988
244709,63525000,3025,1614146001
244710,22092000,1052,1614146006
244711,47943000,2283,1614146012
244712,27951000,1331,1614146015
244713,29400000,1400,1614146019
244714,37464000,1784,1614146023
244715,70686000,3366,1614146046
244716,34650000,1650,1614146054
244717,50400000,2400,1614146130
244718,23226000,1106,1614146137
244719,61824000,2944,1614146156
244720,28560000,1360,1614146169
244721,56595000,2695,1614146192
244722,13251000,631,1614146196
244723,72786000,3466,1614146217
244724,23142000,1102,1614146220
244725,67389000,3209,1614146228
244726,35700000,1700,1614146240
244727,52500000,2500,1614146260
244728,55419000,2639,1614146274
244729,52353000,2493,1614146296
244730,36078000,1718,1614146304
244731,22785000,1085,1614146307
244732,82110000,3910,1614146331
244733,26040000,1240,1614146348
244734,72345000,3445,1614146358
244735,28350000,1350,1614146382
244736,46977000,2237,1614146391
244737,55923000,2663,1614146409
244738,52227000,2487,1614146427
244739,46200000,2200,1614146443
244740,53445000,2545,1614146455
244741,38976000,1856,1614146463
244742,14343000,683,1614146465
244743,71652000,3412,1614146480
244744,22155000,1055,1614146485
244745,69510000,3310,1614146505
244746,38556000,1836,1614146511
244747,46599000,2219,1614146553
244748,15141000,721,1614146555
244749,70056000,3336,1614146570
244750,22953000,1093,1614146576
244751,62097000,2957,1614146600
244752,45087000,2147,1614146613
244753,50610000,2410,1614146648
244754,41790000,1990,1614146667
244755,51114000,2434,1614146678
244756,26880000,1280,1614146687
244757,58779000,2799,1614146698
244758,43029000,2049,1614146710
244759,65121000,3101,1614146724
244760,20244000,964,1614146752
244761,61845000,2945,1614146761
244762,41055000,1955,1614146770
244763,42966000,2046,1614146781
244764,58044000,2764,1614146791
244765,18396000,876,1614146795
244766,12348000,588,1614146796
244767,15225000,725,1614146798
244768,69762000,3322,1614146818
244769,33201000,1581,1614146824
244770,31794000,1514,1614146828
244771,4851000,231,1614146829
244772,15897000,757,1614146831
244773,11571000,551,1614146832
244774,74067000,3527,1614146850
244775,18921000,901,1614146875
244776,66423000,3163,1614146912
244777,22218000,1058,1614146916
244778,34419000,1639,1614146920
244779,51555000,2455,1614146933
244780,22176000,1056,1614146936
244781,58590000,2790,1614146943
244782,26712000,1272,1614146947
244783,59052000,2812,1614146967
244784,38808000,1848,1614146979
244785,66192000,3152,1614146997
244786,19173000,913,1614147000
244787,8421000,401,1614147001
244788,76776000,3656,1614147021
244789,31374000,1494,1614147028
244790,76776000,3656,1614147043
244791,8421000,401,1614147071
244792,77553000,3693,1614147101
244793,22176000,1056,1614147117
244794,50043000,2383,1614147124
244795,9807000,467,1614147125
244796,28476000,1356,1614147129
244797,78750000,3750,1614147139
244798,6321000,301,1614147152
244799,79800000,3800,1614147179
244800,28350000,1350,1614147199
244801,15771000,751,1614147201
244802,81228000,3868,1614147224
244803,26922000,1282,1614147256
244804,67221000,3201,1614147268
244805,36204000,1724,1614147279
244806,59892000,2852,1614147305
244807,33789000,1609,1614147315
244808,24150000,1150,1614147318
244809,61089000,2909,1614147346
244810,45045000,2145,1614147357
244811,40026000,1906,1614147377
244812,67158000,3198,1614147390
244813,15519000,739,1614147397
244814,82131000,3911,1614147415
244815,15519000,739,1614147441
244816,8988000,428,1614147442
244817,50778000,2418,1614147448
244818,8232000,392,1614147449
244819,84252000,4012,1614147460
244820,22239000,1059,1614147462
244821,62895000,2995,1614147480
244822,39291000,1871,1614147489
244823,32025000,1525,1614147493
244824,56007000,2667,1614147505
244825,22050000,1050,1614147510
244826,63357000,3017,1614147538
244827,22554000,1074,1614147543
244828,63189000,3009,1614147584
244829,11802000,562,1614147585
244830,33432000,1592,1614147589
244831,41769000,1989,1614147595
244832,66381000,3161,1614147616
244833,15204000,724,1614147618
244834,22806000,1086,1614147621
244835,12453000,593,1614147623
244836,72618000,3458,1614147643
244837,23142000,1102,1614147660
244838,31479000,1499,1614147664
244839,54054000,2574,1614147683
244840,53571000,2551,1614147693
244841,22533000,1073,1614147698
244842,25851000,1231,1614147701
244843,72618000,3458,1614147710
244844,35532000,1692,1614147733
244845,33348000,1588,1614147741
244846,74802000,3562,1614147757
244847,6657000,317,1614147760
244848,13482000,642,1614147762
244849,18333000,873,1614147764
244850,67032000,3192,1614147783
244851,22785000,1085,1614147786
244852,63042000,3002,1614147806
244853,37821000,1801,1614147812
244854,66486000,3166,1614147821
244855,30975000,1475,1614147827
244856,60375000,2875,1614147846
244857,27174000,1294,1614147859
244858,72891000,3471,1614147871
244859,35259000,1679,1614147880
244860,72891000,3471,1614147896
244861,29778000,1418,1614147914
244862,78372000,3732,1614147927
244863,25011000,1191,1614147939
244864,22008000,1048,1614147943
244865,63987000,3047,1614147959
244866,23625000,1125,1614147966
244867,51093000,2433,1614147972
244868,34818000,1658,1614147988
244869,22239000,1059,1614147991
244870,63756000,3036,1614148006
244871,31500000,1500,1614148016
244872,10773000,513,1614148017
244873,75054000,3574,1614148033
244874,33096000,1576,1614148052
244875,67599000,3219,1614148064
244876,20181000,961,1614148073
244877,73542000,3502,1614148084
244878,21672000,1032,1614148098
244879,40509000,1929,1614148103
244880,14742000,702,1614148105
244881,63882000,3042,1614148113
244882,23688000,1128,1614148116
244883,69027000,3287,1614148128
244884,29421000,1401,1614148143
244885,69552000,3312,1614148204
244886,38598000,1838,1614148226
244887,63294000,3014,1614148264
244888,44751000,2131,1614148277
244889,2352000,112,1614148278
244890,83454000,3974,1614148312
244891,22071000,1051,1614148328
244892,84441000,4021,1614148338
244893,21567000,1027,1614148356
244894,64155000,3055,1614148385
244895,42504000,2024,1614148422
244896,19803000,943,1614148425
244897,65919000,3139,1614148438
244898,21777000,1037,1614148463
244899,10248000,488,1614148464
244900,85680000,4080,1614148515
244901,22470000,1070,1614148532
244902,62685000,2985,1614148549
244903,44604000,2124,1614148560
244904,47145000,2245,1614148568
244905,61005000,2905,1614148579
244906,20979000,999,1614148586
244907,85449000,4069,1614148601
244908,22701000,1081,1614148609
244909,64407000,3067,1614148623
244910,35847000,1707,1614148659
244911,72135000,3435,1614148672
244912,7014000,334,1614148675
244913,17367000,827,1614148678
244914,74067000,3527,1614148690
244915,22050000,1050,1614148694
244916,63882000,3042,1614148713
244917,27237000,1297,1614148731
244918,67914000,3234,1614148740
244919,28518000,1358,1614148749
244920,38850000,1850,1614148756
244921,46200000,2200,1614148771
244922,49140000,2340,1614148798
244923,59010000,2810,1614148814
244924,49140000,2340,1614148828
244925,59010000,2810,1614148842
244926,22071000,1051,1614148848
244927,63441000,3021,1614148890
244928,14175000,675,1614148892
244929,37527000,1787,1614148897
244930,57078000,2718,1614148904
244931,44478000,2118,1614148923
244932,51051000,2431,1614148929
244933,57015000,2715,1614148976
244934,33915000,1615,1614148988
244935,12789000,609,1614148990
244936,55041000,2621,1614148996
244937,19761000,941,1614148999
244938,80598000,3838,1614149009
244939,27552000,1312,1614149013
244940,32634000,1554,1614149017
244941,66066000,3146,1614149025
244942,42084000,2004,1614149032
244943,47481000,2261,1614149050
244944,38073000,1813,1614149067
244945,52983000,2523,1614149080
244946,32802000,1562,1614149090
244947,23310000,1110,1614149094
244948,82089000,3909,1614149131
244949,22050000,1050,1614149136
244950,62937000,2997,1614149150
244951,45213000,2153,1614149167
244952,62937000,2997,1614149185
244953,4200000,200,1614149187
244954,8169000,389,1614149189
244955,77049000,3669,1614149203
244956,22932000,1092,1614149209
244957,36246000,1726,1614149214
244958,33054000,1574,1614149218
244959,17661000,841,1614149220
244960,57960000,2760,1614149228
244961,50190000,2390,1614149250
244962,33621000,1601,1614149258
244963,28770000,1370,1614149261
244964,74760000,3560,1614149284
244965,9975000,475,1614149285
244966,75222000,3582,1614149305
244967,30975000,1475,1614149316
244968,77133000,3673,1614149330
244969,20853000,993,1614149334
244970,24633000,1173,1614149337
244971,65961000,3141,1614149350
244972,36750000,1750,1614149372
244973,13944000,664,1614149374
244974,71421000,3401,1614149396
244975,18144000,864,1614149408
244976,35238000,1678,1614149415
244977,62265000,2965,1614149426
244978,45885000,2185,1614149444
244979,25704000,1224,1614149447
244980,59934000,2854,1614149464
244981,22512000,1072,1614149469
244982,63189000,3009,1614149482
244983,44961000,2141,1614149497
244984,27825000,1325,1614149501
244985,58191000,2771,1614149517
244986,22155000,1055,1614149522
244987,27930000,1330,1614149525
244988,66801000,3181,1614149546
244989,41097000,1957,1614149556
244990,44604000,2124,1614149588
244991,44100000,2100,1614149594
244992,9072000,432,1614149596
244993,12285000,585,1614149597
244994,84987000,4047,1614149608
244995,6615000,315,1614149623
244996,80787000,3847,1614149636
244997,27363000,1303,1614149652
244998,78687000,3747,1614149662
244999,22050000,1050,1614149666
245000,63252000,3012,1614149681
245001,44898000,2138,1614149698
245002,63252000,3012,1614149713
245003,22050000,1050,1614149720
245004,16800000,800,1614149722
245005,68292000,3252,1614149740
245006,25326000,1206,1614149780
245007,22974000,1094,1614149783
245008,43533000,2073,1614149789
245009,64617000,3077,1614149799
245010,25872000,1232,1614149802
245011,72765000,3465,1614149811
245012,34335000,1635,1614149815
245013,73815000,3515,1614149825
245014,12768000,608,1614149827
245015,8988000,428,1614149828
245016,83118000,3958,1614149840
245017,22050000,1050,1614149851
245018,76650000,3650,1614149881
245019,20706000,986,1614149896
245020,64344000,3064,1614149940
245021,32718000,1558,1614149961
245022,66150000,3150,1614149982
245023,39795000,1895,1614150008
245024,68355000,3255,1614150019
245025,39795000,1895,1614150041
245026,68355000,3255,1614150055
245027,27384000,1304,1614150065
245028,51261000,2441,1614150072
245029,44289000,2109,1614150080
245030,41685000,1985,1614150091
245031,58821000,2801,1614150103
245032,49329000,2349,1614150112
245033,52521000,2501,1614150124
245034,32592000,1552,1614150148
245035,74529000,3549,1614150160
245036,31479000,1499,1614150176
245037,53676000,2556,1614150217
245038,31353000,1493,1614150247
245039,75789000,3609,1614150264
245040,27153000,1293,1614150281
245041,14007000,667,1614150286
245042,10899000,519,1614150287
245043,55398000,2638,1614150294
245044,50001000,2381,1614150305
245045,22050000,1050,1614150308
245046,13230000,630,1614150309
245047,71862000,3422,1614150338
245048,32193000,1533,1614150367
245049,13020000,620,1614150368
245050,72639000,3459,1614150388
245051,35511000,1691,1614150395
245052,36708000,1748,1614150400
245053,67221000,3201,1614150487
245054,26901000,1281,1614150517
245055,33117000,1577,1614150521
245056,75033000,3573,1614150544
245057,28497000,1357,1614150554
245058,58569000,2789,1614150590
245059,15414000,734,1614150592
245060,78225000,3725,1614150602
245061,29925000,1425,1614150607
245062,55734000,2654,1614150649
245063,52416000,2496,1614150665
245064,50484000,2404,1614150675
245065,34692000,1652,1614150702
245066,72597000,3457,1614150718
245067,3801000,181,1614150720
245068,81585000,3885,1614150737
245069,22764000,1084,1614150746
245070,62874000,2994,1614150781
245071,44100000,2100,1614150793
245072,63525000,3025,1614150808
245073,19320000,920,1614150812
245074,40446000,1926,1614150817
245075,63021000,3001,1614150842
245076,24591000,1171,1614150852
245077,62181000,2961,1614150943
245078,23499000,1119,1614150948
245079,25977000,1237,1614150951
245080,71715000,3415,1614150961
245081,36078000,1718,1614150991
245082,23898000,1138,1614150994
245083,61446000,2926,1614151024
245084,24297000,1157,1614151078
245085,41433000,1973,1614151083
245086,25767000,1227,1614151087
245087,78855000,3755,1614151096
245088,15519000,739,1614151099
245089,80808000,3848,1614151109
245090,7224000,344,1614151122
245091,22050000,1050,1614151124
245092,27384000,1304,1614151128
245093,57792000,2752,1614151146
245094,22974000,1094,1614151150
245095,14910000,710,1614151152
245096,52059000,2479,1614151158
245097,33096000,1576,1614151173
245098,72051000,3431,1614151184
245099,11928000,568,1614151187
245100,8211000,391,1614151188
245101,77532000,3692,1614151218
245102,21987000,1047,1614151224
245103,85134000,4054,1614151292
245104,23016000,1096,1614151303
245105,62790000,2990,1614151332
245106,45360000,2160,1614151351
245107,18501000,881,1614151353
245108,44163000,2103,1614151359
245109,63987000,3047,1614151369
245110,24864000,1184,1614151378
245111,83286000,3966,1614151418
245112,24864000,1184,1614151431
245113,18900000,900,1614151437
245114,18816000,896,1614151439
245115,84987000,4047,1614151476
245116,23163000,1103,1614151479
245117,68544000,3264,1614151488
245118,32550000,1550,1614151499
245119,69300000,3300,1614151517
245120,15750000,750,1614151521
245121,21903000,1043,1614151523
245122,64827000,3087,1614151536
245123,43050000,2050,1614151552
245124,52941000,2521,1614151572
245125,39060000,1860,1614151590
245126,9870000,470,1614151591
245127,84882000,4042,1614151602
245128,23268000,1108,1614151618
